date,game_no,team,order,name,avg
2004-04-04,1,롯데 자이언츠,1,정수근,0.0
2004-04-04,1,롯데 자이언츠,2,조성환,0.0
2004-04-04,1,롯데 자이언츠,3,손인호,0.0
2004-04-04,1,롯데 자이언츠,4,페레즈,0.0
2004-04-04,1,롯데 자이언츠,5,이시온,0.0
2004-04-04,1,롯데 자이언츠,6,김주찬,0.0
2004-04-04,1,롯데 자이언츠,7,이대호,0.0
2004-04-04,1,롯데 자이언츠,8,최기문,0.0
2004-04-04,1,롯데 자이언츠,9,박기혁,0.0
2004-04-04,1,삼성 라이온즈,1,박한이,0.0
2004-04-04,1,삼성 라이온즈,2,박종호,0.0
2004-04-04,1,삼성 라이온즈,3,양준혁,0.0
2004-04-04,1,삼성 라이온즈,4,오리어리,0.0
2004-04-04,1,삼성 라이온즈,5,김한수,0.0
2004-04-04,1,삼성 라이온즈,6,강동우,0.0
2004-04-04,1,삼성 라이온즈,7,신동주,0.0
2004-04-04,1,삼성 라이온즈,8,진갑용,0.0
2004-04-04,1,삼성 라이온즈,9,조동찬,0.0
2004-04-04,2,KIA 타이거즈,1,이종범,0.0
2004-04-04,2,KIA 타이거즈,2,김종국,0.0
2004-04-04,2,KIA 타이거즈,3,장성호,0.0
2004-04-04,2,KIA 타이거즈,4,마해영,0.0
2004-04-04,2,KIA 타이거즈,5,심재학,0.0
2004-04-04,2,KIA 타이거즈,6,박재홍,0.0
2004-04-04,2,KIA 타이거즈,7,홍세완,0.0
2004-04-04,2,KIA 타이거즈,8,김상훈,0.0
2004-04-04,2,KIA 타이거즈,9,손지환,0.0
2004-04-04,2,두산 베어스,1,전상렬,0.0
2004-04-04,2,두산 베어스,2,최경환,0.0
2004-04-04,2,두산 베어스,3,안경현,0.0
2004-04-04,2,두산 베어스,4,김동주,0.0
2004-04-04,2,두산 베어스,5,홍성흔,0.0
2004-04-04,2,두산 베어스,6,장원진,0.0
2004-04-04,2,두산 베어스,7,유재웅,0.0
2004-04-04,2,두산 베어스,8,김창희,0.0
2004-04-04,2,두산 베어스,9,홍원기,0.0
2004-04-04,3,LG 트윈스,1,박경수,0.0
2004-04-04,3,LG 트윈스,2,박용택,0.0
2004-04-04,3,LG 트윈스,3,이병규,0.0
2004-04-04,3,LG 트윈스,4,마틴,0.0
2004-04-04,3,LG 트윈스,5,김재현,0.0
2004-04-04,3,LG 트윈스,6,김태완,0.0
2004-04-04,3,LG 트윈스,7,최동수,0.0
2004-04-04,3,LG 트윈스,8,조인성,0.0
2004-04-04,3,LG 트윈스,9,권용관,0.0
2004-04-04,3,SK 와이번스,1,조원우,0.0
2004-04-04,3,SK 와이번스,2,이진영,0.0
2004-04-04,3,SK 와이번스,3,브리또,0.0
2004-04-04,3,SK 와이번스,4,이호준,0.0
2004-04-04,3,SK 와이번스,5,박경완,0.0
2004-04-04,3,SK 와이번스,6,정경배,0.0
2004-04-04,3,SK 와이번스,7,조경환,0.0
2004-04-04,3,SK 와이번스,8,안재만,0.0
2004-04-04,3,SK 와이번스,9,김민재,0.0
2004-04-04,4,한화 이글스,1,이영우,0.0
2004-04-04,4,한화 이글스,2,임재철,0.0
2004-04-04,4,한화 이글스,3,데이비스,0.0
2004-04-04,4,한화 이글스,4,김태균,0.0
2004-04-04,4,한화 이글스,5,엔젤,0.0
2004-04-04,4,한화 이글스,6,조현수,0.0
2004-04-04,4,한화 이글스,7,이도형,0.0
2004-04-04,4,한화 이글스,8,이범호,0.0
2004-04-04,4,한화 이글스,9,황우구,0.0
2004-04-04,4,현대 유니콘스,1,전준호,0.0
2004-04-04,4,현대 유니콘스,2,김민우,0.0
2004-04-04,4,현대 유니콘스,3,송지만,0.0
2004-04-04,4,현대 유니콘스,4,브룸바,0.0
2004-04-04,4,현대 유니콘스,5,정성훈,0.0
2004-04-04,4,현대 유니콘스,6,이숭용,0.0
2004-04-04,4,현대 유니콘스,7,김동수,0.0
2004-04-04,4,현대 유니콘스,8,김일경,0.0
2004-04-04,4,현대 유니콘스,9,박진만,0.0
2004-04-05,1,롯데 자이언츠,1,정수근,0.5
2004-04-05,1,롯데 자이언츠,2,조성환,0.0
2004-04-05,1,롯데 자이언츠,3,손인호,0.0
2004-04-05,1,롯데 자이언츠,4,페레즈,0.333
2004-04-05,1,롯데 자이언츠,5,이대호,0.0
2004-04-05,1,롯데 자이언츠,6,김주찬,0.25
2004-04-05,1,롯데 자이언츠,7,김대익,0.0
2004-04-05,1,롯데 자이언츠,8,최기문,0.25
2004-04-05,1,롯데 자이언츠,9,박기혁,0.5
2004-04-05,1,삼성 라이온즈,1,박한이,0.0
2004-04-05,1,삼성 라이온즈,2,박종호,0.4
2004-04-05,1,삼성 라이온즈,3,양준혁,0.4
2004-04-05,1,삼성 라이온즈,4,오리어리,0.4
2004-04-05,1,삼성 라이온즈,5,김한수,0.5
2004-04-05,1,삼성 라이온즈,6,강동우,0.25
2004-04-05,1,삼성 라이온즈,7,신동주,0.5
2004-04-05,1,삼성 라이온즈,8,진갑용,0.5
2004-04-05,1,삼성 라이온즈,9,조동찬,0.0
2004-04-05,2,KIA 타이거즈,1,이종범,0.4
2004-04-05,2,KIA 타이거즈,2,김종국,0.4
2004-04-05,2,KIA 타이거즈,3,장성호,0.6
2004-04-05,2,KIA 타이거즈,4,마해영,0.333
2004-04-05,2,KIA 타이거즈,5,박재홍,0.5
2004-04-05,2,KIA 타이거즈,6,홍세완,0.333
2004-04-05,2,KIA 타이거즈,7,심재학,0.2
2004-04-05,2,KIA 타이거즈,8,이재주,0.0
2004-04-05,2,KIA 타이거즈,9,손지환,0.25
2004-04-05,2,두산 베어스,1,전상렬,0.6
2004-04-05,2,두산 베어스,2,최경환,0.0
2004-04-05,2,두산 베어스,3,안경현,0.25
2004-04-05,2,두산 베어스,4,김동주,0.25
2004-04-05,2,두산 베어스,5,홍성흔,0.2
2004-04-05,2,두산 베어스,6,장원진,0.0
2004-04-05,2,두산 베어스,7,유재웅,0.333
2004-04-05,2,두산 베어스,8,김창희,0.333
2004-04-05,2,두산 베어스,9,홍원기,0.0
2004-04-05,3,LG 트윈스,1,박경수,0.5
2004-04-05,3,LG 트윈스,2,박용택,0.25
2004-04-05,3,LG 트윈스,3,이병규,0.0
2004-04-05,3,LG 트윈스,4,마틴,0.0
2004-04-05,3,LG 트윈스,5,김재현,0.333
2004-04-05,3,LG 트윈스,6,김태완,0.0
2004-04-05,3,LG 트윈스,7,최동수,0.25
2004-04-05,3,LG 트윈스,8,조인성,0.333
2004-04-05,3,LG 트윈스,9,권용관,0.0
2004-04-05,3,SK 와이번스,1,조원우,0.0
2004-04-05,3,SK 와이번스,2,김기태,0.0
2004-04-05,3,SK 와이번스,3,이진영,0.667
2004-04-05,3,SK 와이번스,4,브리또,0.333
2004-04-05,3,SK 와이번스,5,이호준,0.0
2004-04-05,3,SK 와이번스,6,박경완,0.5
2004-04-05,3,SK 와이번스,7,정경배,0.333
2004-04-05,3,SK 와이번스,8,조경환,0.0
2004-04-05,3,SK 와이번스,9,김민재,0.0
2004-04-05,4,한화 이글스,1,이영우,0.667
2004-04-05,4,한화 이글스,2,임재철,0.0
2004-04-05,4,한화 이글스,3,데이비스,0.5
2004-04-05,4,한화 이글스,4,김태균,0.333
2004-04-05,4,한화 이글스,5,엔젤,0.0
2004-04-05,4,한화 이글스,6,조현수,0.0
2004-04-05,4,한화 이글스,7,이도형,0.0
2004-04-05,4,한화 이글스,8,이범호,0.25
