date,game_no,team,order,name,avg
2005-04-02,1,한화 이글스,1,고지행,0.0
2005-04-02,1,한화 이글스,2,데이비스,0.0
2005-04-02,1,한화 이글스,3,이범호,0.0
2005-04-02,1,한화 이글스,4,김태균,0.0
2005-04-02,1,한화 이글스,5,스미스,0.0
2005-04-02,1,한화 이글스,6,이도형,0.0
2005-04-02,1,한화 이글스,7,신경현,0.0
2005-04-02,1,한화 이글스,8,김수연,0.0
2005-04-02,1,한화 이글스,9,백승룡,0.0
2005-04-02,1,KIA 타이거즈,1,이종범,0.0
2005-04-02,1,KIA 타이거즈,2,손지환,0.0
2005-04-02,1,KIA 타이거즈,3,장성호,0.0
2005-04-02,1,KIA 타이거즈,4,홍세완,0.0
2005-04-02,1,KIA 타이거즈,5,마해영,0.0
2005-04-02,1,KIA 타이거즈,6,홍현우,0.0
2005-04-02,1,KIA 타이거즈,7,심재학,0.0
2005-04-02,1,KIA 타이거즈,8,김상훈,0.0
2005-04-02,1,KIA 타이거즈,9,이용규,0.0
2005-04-02,2,롯데 자이언츠,1,정수근,0.0
2005-04-02,2,롯데 자이언츠,2,이원석,0.0
2005-04-02,2,롯데 자이언츠,3,라이온,0.0
2005-04-02,2,롯데 자이언츠,4,이대호,0.0
2005-04-02,2,롯데 자이언츠,5,손인호,0.0
2005-04-02,2,롯데 자이언츠,6,김승관,0.0
2005-04-02,2,롯데 자이언츠,7,신명철,0.0
2005-04-02,2,롯데 자이언츠,8,박경진,0.0
2005-04-02,2,롯데 자이언츠,9,박기혁,0.0
2005-04-02,2,삼성 라이온즈,1,박한이,0.0
2005-04-02,2,삼성 라이온즈,2,박종호,0.0
2005-04-02,2,삼성 라이온즈,3,양준혁,0.0
2005-04-02,2,삼성 라이온즈,4,심정수,0.0
2005-04-02,2,삼성 라이온즈,5,김한수,0.0
2005-04-02,2,삼성 라이온즈,6,강동우,0.0
2005-04-02,2,삼성 라이온즈,7,조동찬,0.0
2005-04-02,2,삼성 라이온즈,8,진갑용,0.0
2005-04-02,2,삼성 라이온즈,9,김재걸,0.0
2005-04-02,3,LG 트윈스,1,박경수,0.0
2005-04-02,3,LG 트윈스,2,박용택,0.0
2005-04-02,3,LG 트윈스,3,마테오,0.0
2005-04-02,3,LG 트윈스,4,이병규,0.0
2005-04-02,3,LG 트윈스,5,클리어,0.0
2005-04-02,3,LG 트윈스,6,안재만,0.0
2005-04-02,3,LG 트윈스,7,박병호,0.0
2005-04-02,3,LG 트윈스,8,조인성,0.0
2005-04-02,3,LG 트윈스,9,권용관,0.0
2005-04-02,3,두산 베어스,1,전상렬,0.0
2005-04-02,3,두산 베어스,2,장원진,0.0
2005-04-02,3,두산 베어스,3,최경환,0.0
2005-04-02,3,두산 베어스,4,김동주,0.0
2005-04-02,3,두산 베어스,5,홍성흔,0.0
2005-04-02,3,두산 베어스,6,안경현,0.0
2005-04-02,3,두산 베어스,7,문희성,0.0
2005-04-02,3,두산 베어스,8,김창희,0.0
2005-04-02,3,두산 베어스,9,손시헌,0.0
2005-04-02,4,SK 와이번스,1,정근우,0.0
2005-04-02,4,SK 와이번스,2,이진영,0.0
2005-04-02,4,SK 와이번스,3,김재현,0.0
2005-04-02,4,SK 와이번스,4,이호준,0.0
2005-04-02,4,SK 와이번스,5,박재홍,0.0
2005-04-02,4,SK 와이번스,6,정경배,0.0
2005-04-02,4,SK 와이번스,7,조동화,0.0
2005-04-02,4,SK 와이번스,8,박경완,0.0
2005-04-02,4,SK 와이번스,9,김민재,0.0
2005-04-02,4,현대 유니콘스,1,전준호,0.0
2005-04-02,4,현대 유니콘스,2,정성훈,0.0
2005-04-02,4,현대 유니콘스,3,이숭용,0.0
2005-04-02,4,현대 유니콘스,4,서튼,0.0
2005-04-02,4,현대 유니콘스,5,송지만,0.0
2005-04-02,4,현대 유니콘스,6,전근표,0.0
2005-04-02,4,현대 유니콘스,7,채종국,0.0
2005-04-02,4,현대 유니콘스,8,김동수,0.0
2005-04-02,4,현대 유니콘스,9,김일경,0.0
2005-04-03,1,한화 이글스,1,고지행,0.25
2005-04-03,1,한화 이글스,2,데이비스,0.667
2005-04-03,1,한화 이글스,3,이범호,0.333
2005-04-03,1,한화 이글스,4,김태균,0.5
2005-04-03,1,한화 이글스,5,스미스,0.25
2005-04-03,1,한화 이글스,6,이도형,0.25
2005-04-03,1,한화 이글스,7,김수연,0.6
2005-04-03,1,한화 이글스,8,심광호,0.0
2005-04-03,1,한화 이글스,9,백승룡,0.333
2005-04-03,1,KIA 타이거즈,1,이종범,0.25
2005-04-03,1,KIA 타이거즈,2,이용규,0.667
2005-04-03,1,KIA 타이거즈,3,장성호,0.333
2005-04-03,1,KIA 타이거즈,4,홍세완,0.25
2005-04-03,1,KIA 타이거즈,5,심재학,0.5
2005-04-03,1,KIA 타이거즈,6,마해영,0.0
2005-04-03,1,KIA 타이거즈,7,김민철,0.0
2005-04-03,1,KIA 타이거즈,8,김상훈,0.0
2005-04-03,1,KIA 타이거즈,9,손지환,0.0
2005-04-03,2,롯데 자이언츠,1,정수근,0.25
2005-04-03,2,롯데 자이언츠,2,이원석,0.333
2005-04-03,2,롯데 자이언츠,3,라이온,0.0
2005-04-03,2,롯데 자이언츠,4,이대호,0.0
2005-04-03,2,롯데 자이언츠,5,최준석,0.0
2005-04-03,2,롯데 자이언츠,6,손인호,0.333
2005-04-03,2,롯데 자이언츠,7,신명철,0.333
2005-04-03,2,롯데 자이언츠,8,강민호,0.0
2005-04-03,2,롯데 자이언츠,9,박기혁,0.0
2005-04-03,2,삼성 라이온즈,1,박한이,0.25
2005-04-03,2,삼성 라이온즈,2,박종호,0.25
2005-04-03,2,삼성 라이온즈,3,양준혁,0.25
2005-04-03,2,삼성 라이온즈,4,심정수,1.0
2005-04-03,2,삼성 라이온즈,5,김한수,0.667
2005-04-03,2,삼성 라이온즈,6,김종훈,0.0
2005-04-03,2,삼성 라이온즈,7,조동찬,0.25
2005-04-03,2,삼성 라이온즈,8,진갑용,0.0
2005-04-03,2,삼성 라이온즈,9,김재걸,0.333
2005-04-03,3,LG 트윈스,1,박경수,0.333
2005-04-03,3,LG 트윈스,2,이종열,0.0
2005-04-03,3,LG 트윈스,3,마테오,0.6
2005-04-03,3,LG 트윈스,4,이병규,0.75
2005-04-03,3,LG 트윈스,5,클리어,0.2
2005-04-03,3,LG 트윈스,6,안재만,0.25
2005-04-03,3,LG 트윈스,7,박병호,0.0
2005-04-03,3,LG 트윈스,8,조인성,0.0
2005-04-03,3,LG 트윈스,9,권용관,0.5
2005-04-03,3,두산 베어스,1,전상렬,0.333
2005-04-03,3,두산 베어스,2,장원진,0.5
2005-04-03,3,두산 베어스,3,문희성,0.25
2005-04-03,3,두산 베어스,4,김동주,0.75
2005-04-03,3,두산 베어스,5,홍성흔,0.667
2005-04-03,3,두산 베어스,6,안경현,0.75
2005-04-03,3,두산 베어스,7,김창희,0.75
2005-04-03,3,두산 베어스,8,강인권,0.0
2005-04-03,3,두산 베어스,9,손시헌,0.5
2005-04-03,4,SK 와이번스,1,정근우,0.333
2005-04-03,4,SK 와이번스,2,이진영,0.0
2005-04-03,4,SK 와이번스,3,김재현,0.333
2005-04-03,4,SK 와이번스,4,이호준,0.167
2005-04-03,4,SK 와이번스,5,박재홍,0.5
2005-04-03,4,SK 와이번스,6,조중근,0.0
2005-04-03,4,SK 와이번스,7,정경배,0.25
2005-04-03,4,SK 와이번스,8,박경완,0.0
2005-04-03,4,SK 와이번스,9,김민재,0.333
2005-04-03,4,현대 유니콘스,1,전준호,0.0
2005-04-03,4,현대 유니콘스,2,김일경,0.5
2005-04-03,4,현대 유니콘스,3,서튼,0.0
2005-04-03,4,현대 유니콘스,4,송지만,0.0
2005-04-03,4,현대 유니콘스,5,정성훈,0.167
2005-04-03,4,현대 유니콘스,6,이숭용,0.5
2005-04-03,4,현대 유니콘스,7,이택근,0.0
2005-04-03,4,현대 유니콘스,8,김동수,0.2
2005-04-03,4,현대 유니콘스,9,채종국,0.5
2005-04-05,1,두산 베어스,1,전상렬,0.3
2005-04-05,1,두산 베어스,2,장원진,0.5
2005-04-05,1,두산 베어스,3,최경환,0.0
2005-04-05,1,두산 베어스,4,김동주,0.833
2005-04-05,1,두산 베어스,5,홍성흔,0.4
2005-04-05,1,두산 베어스,6,안경현,0.429
2005-04-05,1,두산 베어스,7,문희성,0.167
2005-04-05,1,두산 베어스,8,김창희,0.571
2005-04-05,1,두산 베어스,9,손시헌,0.5
2005-04-05,1,한화 이글스,1,김수연,0.333
2005-04-05,1,한화 이글스,2,데이비스,0.6
2005-04-05,1,한화 이글스,3,이범호,0.333
2005-04-05,1,한화 이글스,4,김태균,0.286
2005-04-05,1,한화 이글스,5,스미스,0.143
2005-04-05,1,한화 이글스,6,이도형,0.429
2005-04-05,1,한화 이글스,7,임수민,0.0
2005-04-05,1,한화 이글스,8,신경현,0.25
2005-04-05,1,한화 이글스,9,백승룡,0.5
2005-04-05,2,삼성 라이온즈,1,박한이,0.5
2005-04-05,2,삼성 라이온즈,2,박종호,0.375
2005-04-05,2,삼성 라이온즈,3,양준혁,0.167
2005-04-05,2,삼성 라이온즈,4,심정수,1.0
2005-04-05,2,삼성 라이온즈,5,김한수,0.429
2005-04-05,2,삼성 라이온즈,6,김종훈,0.5
2005-04-05,2,삼성 라이온즈,7,조동찬,0.222
2005-04-05,2,삼성 라이온즈,8,진갑용,0.0
2005-04-05,2,삼성 라이온즈,9,김재걸,0.143
2005-04-05,2,LG 트윈스,1,박경수,0.167
2005-04-05,2,LG 트윈스,2,박용택,0.333
2005-04-05,2,LG 트윈스,3,마테오,0.5
2005-04-05,2,LG 트윈스,4,이병규,0.75
2005-04-05,2,LG 트윈스,5,클리어,0.222
2005-04-05,2,LG 트윈스,6,서용빈,0.0
2005-04-05,2,LG 트윈스,7,안재만,0.125
2005-04-05,2,LG 트윈스,8,조인성,0.0
2005-04-05,2,LG 트윈스,9,권용관,0.4
2005-04-05,3,KIA 타이거즈,1,이종범,0.429
2005-04-05,3,KIA 타이거즈,2,이용규,0.4
2005-04-05,3,KIA 타이거즈,3,장성호,0.333
2005-04-05,3,KIA 타이거즈,4,홍세완,0.125
2005-04-05,3,KIA 타이거즈,5,심재학,0.2
2005-04-05,3,KIA 타이거즈,6,마해영,0.167
2005-04-05,3,KIA 타이거즈,7,김민철,0.0
2005-04-05,3,KIA 타이거즈,8,송산,0.0
2005-04-05,3,KIA 타이거즈,9,손지환,0.2
2005-04-05,3,SK 와이번스,1,정근우,0.222
2005-04-05,3,SK 와이번스,2,이진영,0.25
2005-04-05,3,SK 와이번스,3,김재현,0.4
2005-04-05,3,SK 와이번스,4,이호준,0.125
2005-04-05,3,SK 와이번스,5,박재홍,0.4
2005-04-05,3,SK 와이번스,6,조중근,0.0
2005-04-05,3,SK 와이번스,7,정경배,0.25
2005-04-05,3,SK 와이번스,8,박경완,0.25
2005-04-05,3,SK 와이번스,9,김민재,0.333
2005-04-05,4,현대 유니콘스,1,전준호,0.0
2005-04-05,4,현대 유니콘스,2,정성훈,0.3
2005-04-05,4,현대 유니콘스,3,이숭용,0.4
2005-04-05,4,현대 유니콘스,4,서튼,0.125
2005-04-05,4,현대 유니콘스,5,전근표,0.25
2005-04-05,4,현대 유니콘스,6,송지만,0.25
2005-04-05,4,현대 유니콘스,7,채종국,0.375
2005-04-05,4,현대 유니콘스,8,김동수,0.143
2005-04-05,4,현대 유니콘스,9,김일경,0.25
2005-04-05,4,롯데 자이언츠,1,정수근,0.286
2005-04-05,4,롯데 자이언츠,2,이원석,0.333
2005-04-05,4,롯데 자이언츠,3,라이온,0.0
2005-04-05,4,롯데 자이언츠,4,이대호,0.0
2005-04-05,4,롯데 자이언츠,5,손인호,0.2
2005-04-05,4,롯데 자이언츠,6,박정준,0.0
