date,game_no,team,order,name,avg
2018-03-24,1,LG 트윈스,1,안익훈,0.0
2018-03-24,1,LG 트윈스,2,양석환,0.0
2018-03-24,1,LG 트윈스,3,박용택,0.0
2018-03-24,1,LG 트윈스,4,가르시아,0.0
2018-03-24,1,LG 트윈스,5,김현수,0.0
2018-03-24,1,LG 트윈스,6,채은성,0.0
2018-03-24,1,LG 트윈스,7,강승호,0.0
2018-03-24,1,LG 트윈스,8,유강남,0.0
2018-03-24,1,LG 트윈스,9,오지환,0.0
2018-03-24,1,NC 다이노스,1,박민우,0.0
2018-03-24,1,NC 다이노스,2,노진혁,0.0
2018-03-24,1,NC 다이노스,3,나성범,0.0
2018-03-24,1,NC 다이노스,4,스크럭스,0.0
2018-03-24,1,NC 다이노스,5,모창민,0.0
2018-03-24,1,NC 다이노스,6,권희동,0.0
2018-03-24,1,NC 다이노스,7,이종욱,0.0
2018-03-24,1,NC 다이노스,8,손시헌,0.0
2018-03-24,1,NC 다이노스,9,신진호,0.0
2018-03-24,2,삼성 라이온즈,1,박해민,0.0
2018-03-24,2,삼성 라이온즈,2,김상수,0.0
2018-03-24,2,삼성 라이온즈,3,구자욱,0.0
2018-03-24,2,삼성 라이온즈,4,러프,0.0
2018-03-24,2,삼성 라이온즈,5,강민호,0.0
2018-03-24,2,삼성 라이온즈,6,이원석,0.0
2018-03-24,2,삼성 라이온즈,7,박한이,0.0
2018-03-24,2,삼성 라이온즈,8,김헌곤,0.0
2018-03-24,2,삼성 라이온즈,9,강한울,0.0
2018-03-24,2,두산 베어스,1,허경민,0.0
2018-03-24,2,두산 베어스,2,최주환,0.0
2018-03-24,2,두산 베어스,3,박건우,0.0
2018-03-24,2,두산 베어스,4,김재환,0.0
2018-03-24,2,두산 베어스,5,양의지,0.0
2018-03-24,2,두산 베어스,6,오재일,0.0
2018-03-24,2,두산 베어스,7,파레디스,0.0
2018-03-24,2,두산 베어스,8,오재원,0.0
2018-03-24,2,두산 베어스,9,김재호,0.0
2018-03-24,3,롯데 자이언츠,1,민병헌,0.0
2018-03-24,3,롯데 자이언츠,2,손아섭,0.0
2018-03-24,3,롯데 자이언츠,3,전준우,0.0
2018-03-24,3,롯데 자이언츠,4,이대호,0.0
2018-03-24,3,롯데 자이언츠,5,채태인,0.0
2018-03-24,3,롯데 자이언츠,6,번즈,0.0
2018-03-24,3,롯데 자이언츠,7,한동희,0.0
2018-03-24,3,롯데 자이언츠,8,신본기,0.0
2018-03-24,3,롯데 자이언츠,9,나원탁,0.0
2018-03-24,3,SK 와이번스,1,정진기,0.0
2018-03-24,3,SK 와이번스,2,나주환,0.0
2018-03-24,3,SK 와이번스,3,최정,0.0
2018-03-24,3,SK 와이번스,4,로맥,0.0
2018-03-24,3,SK 와이번스,5,정의윤,0.0
2018-03-24,3,SK 와이번스,6,한유섬,0.0
2018-03-24,3,SK 와이번스,7,김동엽,0.0
2018-03-24,3,SK 와이번스,8,이재원,0.0
2018-03-24,3,SK 와이번스,9,김성현,0.0
2018-03-24,4,KT 위즈,1,심우준,0.0
2018-03-24,4,KT 위즈,2,이진영,0.0
2018-03-24,4,KT 위즈,3,로하스,0.0
2018-03-24,4,KT 위즈,4,윤석민,0.0
2018-03-24,4,KT 위즈,5,황재균,0.0
2018-03-24,4,KT 위즈,6,유한준,0.0
2018-03-24,4,KT 위즈,7,박경수,0.0
2018-03-24,4,KT 위즈,8,강백호,0.0
2018-03-24,4,KT 위즈,9,장성우,0.0
2018-03-24,4,KIA 타이거즈,1,이명기,0.0
2018-03-24,4,KIA 타이거즈,2,김주찬,0.0
2018-03-24,4,KIA 타이거즈,3,버나디나,0.0
2018-03-24,4,KIA 타이거즈,4,최형우,0.0
2018-03-24,4,KIA 타이거즈,5,나지완,0.0
2018-03-24,4,KIA 타이거즈,6,안치홍,0.0
2018-03-24,4,KIA 타이거즈,7,이범호,0.0
2018-03-24,4,KIA 타이거즈,8,김민식,0.0
2018-03-24,4,KIA 타이거즈,9,김선빈,0.0
2018-03-24,5,한화 이글스,1,이용규,0.0
2018-03-24,5,한화 이글스,2,양성우,0.0
2018-03-24,5,한화 이글스,3,송광민,0.0
2018-03-24,5,한화 이글스,4,김태균,0.0
2018-03-24,5,한화 이글스,5,하주석,0.0
2018-03-24,5,한화 이글스,6,정근우,0.0
2018-03-24,5,한화 이글스,7,호잉,0.0
2018-03-24,5,한화 이글스,8,최재훈,0.0
2018-03-24,5,한화 이글스,9,오선진,0.0
2018-03-24,5,넥센 히어로즈,1,서건창,0.0
2018-03-24,5,넥센 히어로즈,2,초이스,0.0
2018-03-24,5,넥센 히어로즈,3,김태완,0.0
