date,game_no,team,order,name,avg
2013-03-30,1,넥센 히어로즈,1,서건창,0.0
2013-03-30,1,넥센 히어로즈,2,장민석,0.0
2013-03-30,1,넥센 히어로즈,3,이택근,0.0
2013-03-30,1,넥센 히어로즈,4,박병호,0.0
2013-03-30,1,넥센 히어로즈,5,강정호,0.0
2013-03-30,1,넥센 히어로즈,6,유한준,0.0
2013-03-30,1,넥센 히어로즈,7,이성열,0.0
2013-03-30,1,넥센 히어로즈,8,허도환,0.0
2013-03-30,1,넥센 히어로즈,9,김민성,0.0
2013-03-30,1,KIA 타이거즈,1,이용규,0.0
2013-03-30,1,KIA 타이거즈,2,김주찬,0.0
2013-03-30,1,KIA 타이거즈,3,이범호,0.0
2013-03-30,1,KIA 타이거즈,4,나지완,0.0
2013-03-30,1,KIA 타이거즈,5,최희섭,0.0
2013-03-30,1,KIA 타이거즈,6,안치홍,0.0
2013-03-30,1,KIA 타이거즈,7,김원섭,0.0
2013-03-30,1,KIA 타이거즈,8,김상훈,0.0
2013-03-30,1,KIA 타이거즈,9,김선빈,0.0
2013-03-30,2,LG 트윈스,1,오지환,0.0
2013-03-30,2,LG 트윈스,2,손주인,0.0
2013-03-30,2,LG 트윈스,3,박용택,0.0
2013-03-30,2,LG 트윈스,4,정성훈,0.0
2013-03-30,2,LG 트윈스,5,이진영,0.0
2013-03-30,2,LG 트윈스,6,정의윤,0.0
2013-03-30,2,LG 트윈스,7,문선재,0.0
2013-03-30,2,LG 트윈스,8,현재윤,0.0
2013-03-30,2,LG 트윈스,9,정주현,0.0
2013-03-30,2,SK 와이번스,1,이명기,0.0
2013-03-30,2,SK 와이번스,2,정근우,0.0
2013-03-30,2,SK 와이번스,3,한유섬,0.0
2013-03-30,2,SK 와이번스,4,최정,0.0
2013-03-30,2,SK 와이번스,5,박정권,0.0
2013-03-30,2,SK 와이번스,6,박재상,0.0
2013-03-30,2,SK 와이번스,7,박진만,0.0
2013-03-30,2,SK 와이번스,8,조인성,0.0
2013-03-30,2,SK 와이번스,9,임훈,0.0
2013-03-30,3,한화 이글스,1,이대수,0.0
2013-03-30,3,한화 이글스,2,연경흠,0.0
2013-03-30,3,한화 이글스,3,김태완,0.0
2013-03-30,3,한화 이글스,4,김태균,0.0
2013-03-30,3,한화 이글스,5,최진행,0.0
2013-03-30,3,한화 이글스,6,정현석,0.0
2013-03-30,3,한화 이글스,7,이여상,0.0
2013-03-30,3,한화 이글스,8,정범모,0.0
2013-03-30,3,한화 이글스,9,오선진,0.0
2013-03-30,3,롯데 자이언츠,1,전준우,0.0
2013-03-30,3,롯데 자이언츠,2,조성환,0.0
2013-03-30,3,롯데 자이언츠,3,손아섭,0.0
2013-03-30,3,롯데 자이언츠,4,강민호,0.0
2013-03-30,3,롯데 자이언츠,5,장성호,0.0
2013-03-30,3,롯데 자이언츠,6,박종윤,0.0
2013-03-30,3,롯데 자이언츠,7,황재균,0.0
2013-03-30,3,롯데 자이언츠,8,김문호,0.0
2013-03-30,3,롯데 자이언츠,9,박기혁,0.0
2013-03-30,4,두산 베어스,1,이종욱,0.0
2013-03-30,4,두산 베어스,2,손시헌,0.0
2013-03-30,4,두산 베어스,3,김현수,0.0
2013-03-30,4,두산 베어스,4,김동주,0.0
2013-03-30,4,두산 베어스,5,홍성흔,0.0
2013-03-30,4,두산 베어스,6,오재원,0.0
2013-03-30,4,두산 베어스,7,허경민,0.0
2013-03-30,4,두산 베어스,8,양의지,0.0
2013-03-30,4,두산 베어스,9,정수빈,0.0
2013-03-30,4,삼성 라이온즈,1,배영섭,0.0
2013-03-30,4,삼성 라이온즈,2,정형식,0.0
2013-03-30,4,삼성 라이온즈,3,이승엽,0.0
2013-03-30,4,삼성 라이온즈,4,최형우,0.0
2013-03-30,4,삼성 라이온즈,5,박석민,0.0
2013-03-30,4,삼성 라이온즈,6,박한이,0.0
2013-03-30,4,삼성 라이온즈,7,조동찬,0.0
2013-03-30,4,삼성 라이온즈,8,진갑용,0.0
2013-03-30,4,삼성 라이온즈,9,김상수,0.0
2013-03-31,1,넥센 히어로즈,1,서건창,0.8
2013-03-31,1,넥센 히어로즈,2,정수성,0.0
2013-03-31,1,넥센 히어로즈,3,이택근,0.4
2013-03-31,1,넥센 히어로즈,4,박병호,0.0
2013-03-31,1,넥센 히어로즈,5,강정호,0.5
2013-03-31,1,넥센 히어로즈,6,유한준,0.0
2013-03-31,1,넥센 히어로즈,7,이성열,0.6
2013-03-31,1,넥센 히어로즈,8,박동원,0.0
2013-03-31,1,넥센 히어로즈,9,김민성,0.25
2013-03-31,1,KIA 타이거즈,1,이용규,0.0
2013-03-31,1,KIA 타이거즈,2,김주찬,0.5
2013-03-31,1,KIA 타이거즈,3,김원섭,0.0
2013-03-31,1,KIA 타이거즈,4,이범호,0.333
2013-03-31,1,KIA 타이거즈,5,최희섭,0.4
2013-03-31,1,KIA 타이거즈,6,나지완,0.6
2013-03-31,1,KIA 타이거즈,7,안치홍,0.0
2013-03-31,1,KIA 타이거즈,8,김상훈,0.0
2013-03-31,1,KIA 타이거즈,9,김선빈,0.5
2013-03-31,2,LG 트윈스,1,오지환,0.0
2013-03-31,2,LG 트윈스,2,손주인,0.0
2013-03-31,2,LG 트윈스,3,박용택,0.333
2013-03-31,2,LG 트윈스,4,정성훈,0.25
2013-03-31,2,LG 트윈스,5,이진영,0.0
2013-03-31,2,LG 트윈스,6,정의윤,0.25
2013-03-31,2,LG 트윈스,7,문선재,0.0
2013-03-31,2,LG 트윈스,8,현재윤,0.5
2013-03-31,2,LG 트윈스,9,정주현,0.0
2013-03-31,2,SK 와이번스,1,이명기,0.4
2013-03-31,2,SK 와이번스,2,정근우,0.333
2013-03-31,2,SK 와이번스,3,한유섬,0.333
2013-03-31,2,SK 와이번스,4,최정,0.25
2013-03-31,2,SK 와이번스,5,박재상,0.0
2013-03-31,2,SK 와이번스,6,박정권,0.0
2013-03-31,2,SK 와이번스,7,박진만,1.0
2013-03-31,2,SK 와이번스,8,조인성,0.25
2013-03-31,2,SK 와이번스,9,임훈,0.0
2013-03-31,3,한화 이글스,1,이대수,0.6
2013-03-31,3,한화 이글스,2,추승우,0.0
2013-03-31,3,한화 이글스,3,김태완,0.4
2013-03-31,3,한화 이글스,4,김태균,0.6
2013-03-31,3,한화 이글스,5,최진행,0.0
2013-03-31,3,한화 이글스,6,정현석,0.25
2013-03-31,3,한화 이글스,7,이시찬,0.0
2013-03-31,3,한화 이글스,8,한승택,0.0
2013-03-31,3,한화 이글스,9,오선진,0.667
2013-03-31,3,롯데 자이언츠,1,전준우,0.25
2013-03-31,3,롯데 자이언츠,2,조성환,0.2
2013-03-31,3,롯데 자이언츠,3,손아섭,1.0
2013-03-31,3,롯데 자이언츠,4,강민호,0.333
2013-03-31,3,롯데 자이언츠,5,장성호,0.333
2013-03-31,3,롯데 자이언츠,6,황재균,0.0
2013-03-31,3,롯데 자이언츠,7,박종윤,0.0
2013-03-31,3,롯데 자이언츠,8,박준서,0.0
2013-03-31,3,롯데 자이언츠,9,박기혁,0.0
2013-03-31,4,두산 베어스,1,이종욱,0.0
2013-03-31,4,두산 베어스,2,손시헌,0.25
2013-03-31,4,두산 베어스,3,김현수,0.6
2013-03-31,4,두산 베어스,4,김동주,0.333
2013-03-31,4,두산 베어스,5,홍성흔,0.0
2013-03-31,4,두산 베어스,6,오재원,0.5
2013-03-31,4,두산 베어스,7,허경민,0.25
2013-03-31,4,두산 베어스,8,양의지,0.5
2013-03-31,4,두산 베어스,9,정수빈,0.25
2013-03-31,4,삼성 라이온즈,1,배영섭,0.4
2013-03-31,4,삼성 라이온즈,2,신명철,0.0
2013-03-31,4,삼성 라이온즈,3,이승엽,0.0
2013-03-31,4,삼성 라이온즈,4,최형우,0.25
2013-03-31,4,삼성 라이온즈,5,박석민,0.5
2013-03-31,4,삼성 라이온즈,6,박한이,1.0
2013-03-31,4,삼성 라이온즈,7,채태인,0.0
2013-03-31,4,삼성 라이온즈,8,이지영,0.0
2013-03-31,4,삼성 라이온즈,9,김상수,0.0
2013-04-02,1,KIA 타이거즈,1,이용규,0.125
2013-04-02,1,KIA 타이거즈,2,김주찬,0.429
2013-04-02,1,KIA 타이거즈,3,김원섭,0.0
2013-04-02,1,KIA 타이거즈,4,나지완,0.571
2013-04-02,1,KIA 타이거즈,5,최희섭,0.3
2013-04-02,1,KIA 타이거즈,6,안치홍,0.0
2013-04-02,1,KIA 타이거즈,7,이범호,0.125
2013-04-02,1,KIA 타이거즈,8,차일목,0.0
2013-04-02,1,KIA 타이거즈,9,김선빈,0.429
2013-04-02,1,한화 이글스,1,이대수,0.556
2013-04-02,1,한화 이글스,2,오선진,0.667
2013-04-02,1,한화 이글스,3,김태완,0.3
2013-04-02,1,한화 이글스,4,김태균,0.5
2013-04-02,1,한화 이글스,5,최진행,0.375
2013-04-02,1,한화 이글스,6,정현석,0.25
2013-04-02,1,한화 이글스,7,이양기,0.0
2013-04-02,1,한화 이글스,8,한승택,0.0
2013-04-02,1,한화 이글스,9,조정원,0.0
2013-04-02,2,LG 트윈스,1,오지환,0.0
2013-04-02,2,LG 트윈스,2,손주인,0.125
2013-04-02,2,LG 트윈스,3,박용택,0.286
2013-04-02,2,LG 트윈스,4,정성훈,0.25
2013-04-02,2,LG 트윈스,5,이진영,0.25
2013-04-02,2,LG 트윈스,6,정의윤,0.167
2013-04-02,2,LG 트윈스,7,문선재,0.125
2013-04-02,2,LG 트윈스,8,현재윤,0.4
2013-04-02,2,LG 트윈스,9,정주현,0.333
2013-04-02,2,넥센 히어로즈,1,장민석,0.333
2013-04-02,2,넥센 히어로즈,2,서건창,0.444
2013-04-02,2,넥센 히어로즈,3,이택근,0.375
2013-04-02,2,넥센 히어로즈,4,박병호,0.286
2013-04-02,2,넥센 히어로즈,5,강정호,0.286
2013-04-02,2,넥센 히어로즈,6,유한준,0.222
2013-04-02,2,넥센 히어로즈,7,이성열,0.444
2013-04-02,2,넥센 히어로즈,8,박동원,0.0
2013-04-02,2,넥센 히어로즈,9,김민성,0.2
2013-04-02,3,롯데 자이언츠,1,전준우,0.286
2013-04-02,3,롯데 자이언츠,2,조성환,0.375
2013-04-02,3,롯데 자이언츠,3,손아섭,0.75
2013-04-02,3,롯데 자이언츠,4,강민호,0.286
2013-04-02,3,롯데 자이언츠,5,장성호,0.4
2013-04-02,3,롯데 자이언츠,6,황재균,0.0
2013-04-02,3,롯데 자이언츠,7,박종윤,0.0
2013-04-02,3,롯데 자이언츠,8,용덕한,0.0
2013-04-02,3,롯데 자이언츠,9,박기혁,0.167
2013-04-02,3,NC 다이노스,1,김종호,0.0
2013-04-02,3,NC 다이노스,2,박민우,0.0
2013-04-02,3,NC 다이노스,3,모창민,0.0
2013-04-02,3,NC 다이노스,4,이호준,0.0
2013-04-02,3,NC 다이노스,5,권희동,0.0
2013-04-02,3,NC 다이노스,6,박상혁,0.0
2013-04-02,3,NC 다이노스,7,이현곤,0.0
2013-04-02,3,NC 다이노스,8,노진혁,0.0
2013-04-02,3,NC 다이노스,9,김태군,0.0
2013-04-02,4,SK 와이번스,1,이명기,0.375
2013-04-02,4,SK 와이번스,2,정근우,0.143
2013-04-02,4,SK 와이번스,3,최정,0.25
2013-04-02,4,SK 와이번스,4,한유섬,0.286
2013-04-02,4,SK 와이번스,5,박재상,0.25
2013-04-02,4,SK 와이번스,6,조성우,0.0
2013-04-02,4,SK 와이번스,7,김강민,0.0
2013-04-02,4,SK 와이번스,8,조인성,0.2
2013-04-02,4,SK 와이번스,9,박진만,0.333
2013-04-02,4,두산 베어스,1,이종욱,0.125
2013-04-02,4,두산 베어스,2,손시헌,0.333
2013-04-02,4,두산 베어스,3,김현수,0.5
2013-04-02,4,두산 베어스,4,김동주,0.286
2013-04-02,4,두산 베어스,5,홍성흔,0.286
2013-04-02,4,두산 베어스,6,오재원,0.429
2013-04-02,4,두산 베어스,7,허경민,0.286
2013-04-02,4,두산 베어스,8,양의지,0.429
2013-04-02,4,두산 베어스,9,정수빈,0.25
2013-04-03,1,KIA 타이거즈,1,이용규,0.182
2013-04-03,1,KIA 타이거즈,2,김주찬,0.5
2013-04-03,1,KIA 타이거즈,3,이범호,0.167
2013-04-03,1,KIA 타이거즈,4,나지완,0.4
2013-04-03,1,KIA 타이거즈,5,최희섭,0.267
2013-04-03,1,KIA 타이거즈,6,안치홍,0.0
2013-04-03,1,KIA 타이거즈,7,김상현,0.0
2013-04-03,1,KIA 타이거즈,8,차일목,0.286
2013-04-03,1,KIA 타이거즈,9,김선빈,0.4
2013-04-03,1,한화 이글스,1,이대수,0.5
2013-04-03,1,한화 이글스,2,오선진,0.545
2013-04-03,1,한화 이글스,3,김태완,0.429
2013-04-03,1,한화 이글스,4,김태균,0.429
2013-04-03,1,한화 이글스,5,최진행,0.333
2013-04-03,1,한화 이글스,6,정현석,0.25
2013-04-03,1,한화 이글스,7,추승우,0.0
2013-04-03,1,한화 이글스,8,한승택,0.0
2013-04-03,1,한화 이글스,9,조정원,0.5
2013-04-03,2,LG 트윈스,1,오지환,0.0
2013-04-03,2,LG 트윈스,2,손주인,0.167
2013-04-03,2,LG 트윈스,3,박용택,0.273
