date,game_no,team,order,name,avg
2006-04-08,1,KIA 타이거즈,1,이종범,0.0
2006-04-08,1,KIA 타이거즈,2,손지환,0.0
2006-04-08,1,KIA 타이거즈,3,장성호,0.0
2006-04-08,1,KIA 타이거즈,4,홍세완,0.0
2006-04-08,1,KIA 타이거즈,5,서브넥,0.0
2006-04-08,1,KIA 타이거즈,6,이재주,0.0
2006-04-08,1,KIA 타이거즈,7,신동주,0.0
2006-04-08,1,KIA 타이거즈,8,김상훈,0.0
2006-04-08,1,KIA 타이거즈,9,이용규,0.0
2006-04-08,1,한화 이글스,1,조원우,0.0
2006-04-08,1,한화 이글스,2,고동진,0.0
2006-04-08,1,한화 이글스,3,데이비스,0.0
2006-04-08,1,한화 이글스,4,김태균,0.0
2006-04-08,1,한화 이글스,5,이범호,0.0
2006-04-08,1,한화 이글스,6,클리어,0.0
2006-04-08,1,한화 이글스,7,연경흠,0.0
2006-04-08,1,한화 이글스,8,신경현,0.0
2006-04-08,1,한화 이글스,9,김민재,0.0
2006-04-08,2,롯데 자이언츠,1,정수근,0.0
2006-04-08,2,롯데 자이언츠,2,신명철,0.0
2006-04-08,2,롯데 자이언츠,3,마이로우,0.0
2006-04-08,2,롯데 자이언츠,4,호세,0.0
2006-04-08,2,롯데 자이언츠,5,이대호,0.0
2006-04-08,2,롯데 자이언츠,6,손인호,0.0
2006-04-08,2,롯데 자이언츠,7,박기혁,0.0
2006-04-08,2,롯데 자이언츠,8,강민호,0.0
2006-04-08,2,롯데 자이언츠,9,이원석,0.0
2006-04-08,2,삼성 라이온즈,1,박한이,0.0
2006-04-08,2,삼성 라이온즈,2,김창희,0.0
2006-04-08,2,삼성 라이온즈,3,양준혁,0.0
2006-04-08,2,삼성 라이온즈,4,진갑용,0.0
2006-04-08,2,삼성 라이온즈,5,김대익,0.0
2006-04-08,2,삼성 라이온즈,6,김한수,0.0
2006-04-08,2,삼성 라이온즈,7,조동찬,0.0
2006-04-08,2,삼성 라이온즈,8,박진만,0.0
2006-04-08,2,삼성 라이온즈,9,박종호,0.0
2006-04-08,3,LG 트윈스,1,이대형,0.0
2006-04-08,3,LG 트윈스,2,박경수,0.0
2006-04-08,3,LG 트윈스,3,이병규,0.0
2006-04-08,3,LG 트윈스,4,마해영,0.0
2006-04-08,3,LG 트윈스,5,최동수,0.0
2006-04-08,3,LG 트윈스,6,박용택,0.0
2006-04-08,3,LG 트윈스,7,이종열,0.0
2006-04-08,3,LG 트윈스,8,조인성,0.0
2006-04-08,3,LG 트윈스,9,권용관,0.0
2006-04-08,3,두산 베어스,1,윤승균,0.0
2006-04-08,3,두산 베어스,2,강동우,0.0
2006-04-08,3,두산 베어스,3,안경현,0.0
2006-04-08,3,두산 베어스,4,문희성,0.0
2006-04-08,3,두산 베어스,5,장원진,0.0
2006-04-08,3,두산 베어스,6,최경환,0.0
2006-04-08,3,두산 베어스,7,손시헌,0.0
2006-04-08,3,두산 베어스,8,용덕한,0.0
2006-04-08,3,두산 베어스,9,나주환,0.0
2006-04-08,4,현대 유니콘스,1,정수성,0.0
2006-04-08,4,현대 유니콘스,2,정성훈,0.0
2006-04-08,4,현대 유니콘스,3,송지만,0.0
2006-04-08,4,현대 유니콘스,4,서튼,0.0
2006-04-08,4,현대 유니콘스,5,이숭용,0.0
2006-04-08,4,현대 유니콘스,6,유한준,0.0
2006-04-08,4,현대 유니콘스,7,채종국,0.0
2006-04-08,4,현대 유니콘스,8,김동수,0.0
2006-04-08,4,현대 유니콘스,9,강정호,0.0
2006-04-08,4,SK 와이번스,1,박재홍,0.0
2006-04-08,4,SK 와이번스,2,이진영,0.0
2006-04-08,4,SK 와이번스,3,시오타니,0.0
2006-04-08,4,SK 와이번스,4,피커링,0.0
2006-04-08,4,SK 와이번스,5,김재현,0.0
2006-04-08,4,SK 와이번스,6,정경배,0.0
2006-04-08,4,SK 와이번스,7,박경완,0.0
2006-04-08,4,SK 와이번스,8,조동화,0.0
2006-04-08,4,SK 와이번스,9,김태균,0.0
2006-04-09,1,KIA 타이거즈,1,이종범,0.0
2006-04-09,1,KIA 타이거즈,2,장성호,0.0
2006-04-09,1,KIA 타이거즈,3,홍세완,0.0
2006-04-09,1,KIA 타이거즈,4,이재주,0.75
2006-04-09,1,KIA 타이거즈,5,심재학,0.0
2006-04-09,1,KIA 타이거즈,6,서브넥,0.0
2006-04-09,1,KIA 타이거즈,7,손지환,0.25
2006-04-09,1,KIA 타이거즈,8,김상훈,0.25
2006-04-09,1,KIA 타이거즈,9,이용규,0.25
2006-04-09,1,한화 이글스,1,조원우,0.0
2006-04-09,1,한화 이글스,2,고동진,0.0
2006-04-09,1,한화 이글스,3,데이비스,0.667
2006-04-09,1,한화 이글스,4,김태균,0.667
2006-04-09,1,한화 이글스,5,이범호,0.0
2006-04-09,1,한화 이글스,6,클리어,0.0
2006-04-09,1,한화 이글스,7,연경흠,0.5
2006-04-09,1,한화 이글스,8,신경현,0.25
2006-04-09,1,한화 이글스,9,김민재,0.0
2006-04-09,2,롯데 자이언츠,1,신명철,0.0
2006-04-09,2,롯데 자이언츠,2,정수근,0.0
2006-04-09,2,롯데 자이언츠,3,마이로우,0.0
2006-04-09,2,롯데 자이언츠,4,호세,0.333
2006-04-09,2,롯데 자이언츠,5,이대호,0.5
2006-04-09,2,롯데 자이언츠,6,손인호,0.0
2006-04-09,2,롯데 자이언츠,7,박기혁,1.0
2006-04-09,2,롯데 자이언츠,8,강민호,0.5
2006-04-09,2,롯데 자이언츠,9,이원석,0.333
2006-04-09,2,삼성 라이온즈,1,조동찬,0.0
2006-04-09,2,삼성 라이온즈,2,김종훈,0.0
2006-04-09,2,삼성 라이온즈,3,양준혁,0.333
2006-04-09,2,삼성 라이온즈,4,진갑용,0.0
