date,game_no,team,order,name,avg
2003-04-09,2,두산 베어스,4,심재학,0.125
2003-04-09,2,두산 베어스,5,안경현,0.444
2003-04-09,2,두산 베어스,6,홍성흔,0.364
2003-04-09,2,두산 베어스,7,최경환,0.333
2003-04-09,2,두산 베어스,8,쿨바,0.1
2003-04-09,2,두산 베어스,9,전상렬,0.0
2003-04-09,3,현대 유니콘스,1,전준호,0.0
2003-04-09,3,현대 유니콘스,2,박종호,0.167
2003-04-09,3,현대 유니콘스,3,프랭클린,0.444
2003-04-09,3,현대 유니콘스,4,심정수,0.125
2003-04-09,3,현대 유니콘스,5,전근표,0.667
2003-04-09,3,현대 유니콘스,6,이숭용,0.0
2003-04-09,3,현대 유니콘스,7,정성훈,0.556
2003-04-09,3,현대 유니콘스,8,김동수,0.2
2003-04-09,3,현대 유니콘스,9,박진만,0.286
2003-04-09,3,SK 와이번스,1,채종범,0.0
2003-04-09,3,SK 와이번스,2,이진영,0.143
2003-04-09,3,SK 와이번스,3,디아즈,0.091
2003-04-09,3,SK 와이번스,4,이호준,0.125
2003-04-09,3,SK 와이번스,5,조경환,0.111
2003-04-09,3,SK 와이번스,6,김기태,0.0
2003-04-09,3,SK 와이번스,7,안재만,0.2
2003-04-09,3,SK 와이번스,8,박경완,0.25
2003-04-09,3,SK 와이번스,9,김민재,0.333
2003-04-09,4,삼성 라이온즈,1,박한이,0.462
2003-04-09,4,삼성 라이온즈,2,강동우,0.444
2003-04-09,4,삼성 라이온즈,3,이승엽,0.333
2003-04-09,4,삼성 라이온즈,4,브리또,0.364
2003-04-09,4,삼성 라이온즈,5,마해영,0.538
2003-04-09,4,삼성 라이온즈,6,양준혁,0.273
2003-04-09,4,삼성 라이온즈,7,김한수,0.333
2003-04-09,4,삼성 라이온즈,8,진갑용,0.182
2003-04-09,4,삼성 라이온즈,9,박정환,0.333
2003-04-09,4,롯데 자이언츠,1,조성환,0.364
2003-04-09,4,롯데 자이언츠,2,이우민,0.0
2003-04-09,4,롯데 자이언츠,3,이동욱,0.4
2003-04-09,4,롯데 자이언츠,4,김주찬,0.083
2003-04-09,4,롯데 자이언츠,5,김응국,0.091
2003-04-09,4,롯데 자이언츠,6,김대익,0.25
2003-04-09,4,롯데 자이언츠,7,박현승,0.0
2003-04-09,4,롯데 자이언츠,8,최기문,0.143
2003-04-09,4,롯데 자이언츠,9,박기혁,0.222
2003-04-10,1,LG 트윈스,1,류지현,0.25
2003-04-10,1,LG 트윈스,2,이종열,0.231
2003-04-10,1,LG 트윈스,3,마르티네스,0.25
2003-04-10,1,LG 트윈스,4,이병규,0.286
2003-04-10,1,LG 트윈스,5,홍현우,0.0
2003-04-10,1,LG 트윈스,6,쿡슨,0.111
2003-04-10,1,LG 트윈스,7,최만호,0.0
2003-04-10,1,LG 트윈스,8,장재중,0.0
2003-04-10,1,LG 트윈스,9,권용관,0.083
2003-04-10,1,한화 이글스,1,장종훈,0.0
2003-04-10,1,한화 이글스,2,임수민,0.333
2003-04-10,1,한화 이글스,3,이영우,0.333
2003-04-10,1,한화 이글스,4,송지만,0.214
2003-04-10,1,한화 이글스,5,김태균,0.333
2003-04-10,1,한화 이글스,6,백재호,0.667
2003-04-10,1,한화 이글스,7,이범호,0.133
2003-04-10,1,한화 이글스,8,조경택,0.286
2003-04-10,1,한화 이글스,9,조윤채,0.0
2003-04-10,2,KIA 타이거즈,1,이종범,0.5
2003-04-10,2,KIA 타이거즈,2,김종국,0.294
2003-04-10,2,KIA 타이거즈,3,장성호,0.421
2003-04-10,2,KIA 타이거즈,4,박재홍,0.4
2003-04-10,2,KIA 타이거즈,5,홍세완,0.417
2003-04-10,2,KIA 타이거즈,6,김경언,0.083
2003-04-10,2,KIA 타이거즈,7,신동주,0.286
2003-04-10,2,KIA 타이거즈,8,김상훈,0.333
2003-04-10,2,KIA 타이거즈,9,이현곤,0.231
2003-04-10,2,두산 베어스,1,정수근,0.176
2003-04-10,2,두산 베어스,2,장원진,0.2
2003-04-10,2,두산 베어스,3,김동주,0.357
2003-04-10,2,두산 베어스,4,심재학,0.083
2003-04-10,2,두산 베어스,5,안경현,0.538
2003-04-10,2,두산 베어스,6,홍성흔,0.267
2003-04-10,2,두산 베어스,7,최경환,0.3
2003-04-10,2,두산 베어스,8,쿨바,0.077
2003-04-10,2,두산 베어스,9,전상렬,0.2
2003-04-10,3,현대 유니콘스,1,전준호,0.0
2003-04-10,3,현대 유니콘스,2,박종호,0.125
2003-04-10,3,현대 유니콘스,3,프랭클린,0.462
2003-04-10,3,현대 유니콘스,4,심정수,0.182
2003-04-10,3,현대 유니콘스,5,전근표,0.5
2003-04-10,3,현대 유니콘스,6,이숭용,0.133
2003-04-10,3,현대 유니콘스,7,정성훈,0.462
2003-04-10,3,현대 유니콘스,8,김동수,0.222
2003-04-10,3,현대 유니콘스,9,박진만,0.273
2003-04-10,3,SK 와이번스,1,채종범,0.133
2003-04-10,3,SK 와이번스,2,이진영,0.455
2003-04-10,3,SK 와이번스,3,디아즈,0.188
2003-04-10,3,SK 와이번스,4,이호준,0.167
2003-04-10,3,SK 와이번스,5,조경환,0.154
2003-04-10,3,SK 와이번스,6,김기태,0.0
2003-04-10,3,SK 와이번스,7,안재만,0.25
2003-04-10,3,SK 와이번스,8,박경완,0.167
2003-04-10,3,SK 와이번스,9,김민재,0.25
2003-04-10,4,삼성 라이온즈,1,박한이,0.467
2003-04-10,4,삼성 라이온즈,2,강동우,0.417
2003-04-10,4,삼성 라이온즈,3,이승엽,0.25
2003-04-10,4,삼성 라이온즈,4,브리또,0.267
2003-04-10,4,삼성 라이온즈,5,마해영,0.529
2003-04-10,4,삼성 라이온즈,6,양준혁,0.357
2003-04-10,4,삼성 라이온즈,7,김한수,0.313
2003-04-10,4,삼성 라이온즈,8,진갑용,0.143
2003-04-10,4,삼성 라이온즈,9,박정환,0.333
2003-04-10,4,롯데 자이언츠,1,조성환,0.333
2003-04-10,4,롯데 자이언츠,2,이우민,0.167
2003-04-10,4,롯데 자이언츠,3,이동욱,0.333
2003-04-10,4,롯데 자이언츠,4,보이,0.3
2003-04-10,4,롯데 자이언츠,5,박정태,0.0
2003-04-10,4,롯데 자이언츠,6,박현승,0.0
2003-04-10,4,롯데 자이언츠,7,최기문,0.222
2003-04-10,4,롯데 자이언츠,8,김주찬,0.067
2003-04-10,4,롯데 자이언츠,9,박기혁,0.167
2003-04-11,1,한화 이글스,1,김수연,0.364
2003-04-11,1,한화 이글스,2,임수민,0.278
2003-04-11,1,한화 이글스,3,이영우,0.25
2003-04-11,1,한화 이글스,4,송지만,0.176
2003-04-11,1,한화 이글스,5,김태균,0.333
2003-04-11,1,한화 이글스,6,김종석,0.286
2003-04-11,1,한화 이글스,7,이범호,0.167
2003-04-11,1,한화 이글스,8,백재호,0.556
2003-04-11,1,한화 이글스,9,조경택,0.3
2003-04-11,1,삼성 라이온즈,1,박한이,0.5
2003-04-11,1,삼성 라이온즈,2,강동우,0.438
2003-04-11,1,삼성 라이온즈,3,이승엽,0.238
2003-04-11,1,삼성 라이온즈,4,브리또,0.211
2003-04-11,1,삼성 라이온즈,5,마해영,0.429
2003-04-11,1,삼성 라이온즈,6,양준혁,0.333
2003-04-11,1,삼성 라이온즈,7,김한수,0.316
2003-04-11,1,삼성 라이온즈,8,진갑용,0.167
2003-04-11,1,삼성 라이온즈,9,박정환,0.267
2003-04-12,1,한화 이글스,1,강석천,0.0
2003-04-12,1,한화 이글스,2,임수민,0.273
2003-04-12,1,한화 이글스,3,이영우,0.25
2003-04-12,1,한화 이글스,4,송지만,0.143
2003-04-12,1,한화 이글스,5,김태균,0.263
2003-04-12,1,한화 이글스,6,장종훈,0.143
2003-04-12,1,한화 이글스,7,백재호,0.5
2003-04-12,1,한화 이글스,8,이범호,0.2
2003-04-12,1,한화 이글스,9,조경택,0.273
2003-04-12,1,삼성 라이온즈,1,박한이,0.391
2003-04-12,1,삼성 라이온즈,2,김종훈,0.0
2003-04-12,1,삼성 라이온즈,3,이승엽,0.24
2003-04-12,1,삼성 라이온즈,4,브리또,0.261
2003-04-12,1,삼성 라이온즈,5,마해영,0.48
2003-04-12,1,삼성 라이온즈,6,김한수,0.261
2003-04-12,1,삼성 라이온즈,7,강동우,0.476
2003-04-12,1,삼성 라이온즈,8,진갑용,0.15
2003-04-12,1,삼성 라이온즈,9,박정환,0.222
2003-04-12,2,SK 와이번스,1,조원우,0.0
2003-04-12,2,SK 와이번스,2,이진영,0.467
2003-04-12,2,SK 와이번스,3,디아즈,0.2
2003-04-12,2,SK 와이번스,4,이호준,0.25
2003-04-12,2,SK 와이번스,5,조경환,0.176
2003-04-12,2,SK 와이번스,6,채종범,0.15
2003-04-12,2,SK 와이번스,7,안재만,0.2
2003-04-12,2,SK 와이번스,8,박경완,0.2
2003-04-12,2,SK 와이번스,9,김민재,0.214
2003-04-12,2,두산 베어스,1,정수근,0.211
2003-04-12,2,두산 베어스,2,장원진,0.211
2003-04-12,2,두산 베어스,3,안경현,0.588
2003-04-12,2,두산 베어스,4,김동주,0.353
2003-04-12,2,두산 베어스,5,최경환,0.286
2003-04-12,2,두산 베어스,6,홍성흔,0.211
2003-04-12,2,두산 베어스,7,전상렬,0.143
2003-04-12,2,두산 베어스,8,쿨바,0.125
2003-04-12,2,두산 베어스,9,김민호,0.0
2003-04-12,3,KIA 타이거즈,1,이종범,0.524
2003-04-12,3,KIA 타이거즈,2,김종국,0.35
2003-04-12,3,KIA 타이거즈,3,장성호,0.348
2003-04-12,3,KIA 타이거즈,4,박재홍,0.35
2003-04-12,3,KIA 타이거즈,5,홍세완,0.353
2003-04-12,3,KIA 타이거즈,6,김경언,0.063
2003-04-12,3,KIA 타이거즈,7,신동주,0.333
2003-04-12,3,KIA 타이거즈,8,김상훈,0.389
2003-04-12,3,KIA 타이거즈,9,이현곤,0.235
2003-04-12,3,롯데 자이언츠,1,조성환,0.25
2003-04-12,3,롯데 자이언츠,2,이우민,0.222
2003-04-12,3,롯데 자이언츠,3,박정태,0.5
2003-04-12,3,롯데 자이언츠,4,보이,0.214
2003-04-12,3,롯데 자이언츠,5,김응국,0.077
2003-04-12,3,롯데 자이언츠,6,김주찬,0.056
2003-04-12,3,롯데 자이언츠,7,신명철,0.0
2003-04-12,3,롯데 자이언츠,8,허일상,0.0
2003-04-12,3,롯데 자이언츠,9,박기혁,0.188
2003-04-12,4,LG 트윈스,1,류지현,0.2
2003-04-12,4,LG 트윈스,2,박용택,0.231
2003-04-12,4,LG 트윈스,3,마르티네스,0.211
2003-04-12,4,LG 트윈스,4,이병규,0.235
2003-04-12,4,LG 트윈스,5,홍현우,0.154
2003-04-12,4,LG 트윈스,6,쿡슨,0.083
2003-04-12,4,LG 트윈스,7,이종열,0.235
2003-04-12,4,LG 트윈스,8,조인성,0.286
2003-04-12,4,LG 트윈스,9,권용관,0.077
2003-04-12,4,현대 유니콘스,1,전준호,0.1
2003-04-12,4,현대 유니콘스,2,박종호,0.1
2003-04-12,4,현대 유니콘스,3,프랭클린,0.353
2003-04-12,4,현대 유니콘스,4,심정수,0.2
2003-04-12,4,현대 유니콘스,5,전근표,0.429
2003-04-12,4,현대 유니콘스,6,이숭용,0.167
2003-04-12,4,현대 유니콘스,7,정성훈,0.5
2003-04-12,4,현대 유니콘스,8,김동수,0.2
2003-04-12,4,현대 유니콘스,9,박진만,0.267
2003-04-12,5,KIA 타이거즈,1,이종범,0.538
2003-04-12,5,KIA 타이거즈,2,김종국,0.333
2003-04-12,5,KIA 타이거즈,3,장성호,0.393
2003-04-12,5,KIA 타이거즈,4,박재홍,0.417
2003-04-12,5,KIA 타이거즈,5,홍세완,0.3
2003-04-12,5,KIA 타이거즈,6,신동주,0.263
2003-04-12,5,KIA 타이거즈,7,김인철,0.0
2003-04-12,5,KIA 타이거즈,8,김상훈,0.409
2003-04-12,5,KIA 타이거즈,9,이현곤,0.238
2003-04-12,5,롯데 자이언츠,1,조성환,0.292
2003-04-12,5,롯데 자이언츠,2,이우민,0.2
2003-04-12,5,롯데 자이언츠,3,박현승,0.071
2003-04-12,5,롯데 자이언츠,4,박정태,0.3
2003-04-12,5,롯데 자이언츠,5,김주찬,0.136
2003-04-12,5,롯데 자이언츠,6,김대익,0.143
2003-04-12,5,롯데 자이언츠,7,신명철,0.25
2003-04-12,5,롯데 자이언츠,8,허일상,0.0
2003-04-12,5,롯데 자이언츠,9,박기혁,0.167
2003-04-12,6,SK 와이번스,1,조원우,0.333
2003-04-12,6,SK 와이번스,2,이진영,0.444
2003-04-12,6,SK 와이번스,3,디아즈,0.2
2003-04-12,6,SK 와이번스,4,이호준,0.333
2003-04-12,6,SK 와이번스,5,김기태,0.111
2003-04-12,6,SK 와이번스,6,채종범,0.208
2003-04-12,6,SK 와이번스,7,정경배,0.5
2003-04-12,6,SK 와이번스,8,박경완,0.158
2003-04-12,6,SK 와이번스,9,김민재,0.222
2003-04-12,6,두산 베어스,1,정수근,0.318
2003-04-12,6,두산 베어스,2,장원진,0.182
2003-04-12,6,두산 베어스,3,안경현,0.5
2003-04-12,6,두산 베어스,4,김동주,0.3
2003-04-12,6,두산 베어스,5,최경환,0.222
2003-04-12,6,두산 베어스,6,홍성흔,0.217
2003-04-12,6,두산 베어스,7,김창희,0.0
2003-04-12,6,두산 베어스,8,홍원기,0.0
2003-04-12,6,두산 베어스,9,김민호,0.2
2003-04-12,7,LG 트윈스,1,류지현,0.167
2003-04-12,7,LG 트윈스,2,박용택,0.333
2003-04-12,7,LG 트윈스,3,마르티네스,0.217
2003-04-12,7,LG 트윈스,4,이병규,0.286
2003-04-12,7,LG 트윈스,5,쿡슨,0.188
2003-04-12,7,LG 트윈스,6,최동수,0.333
2003-04-12,7,LG 트윈스,7,조인성,0.316
2003-04-12,7,LG 트윈스,8,박경수,0.5
2003-04-12,7,LG 트윈스,9,권용관,0.176
2003-04-12,7,현대 유니콘스,1,전준호,0.077
2003-04-12,7,현대 유니콘스,2,박종호,0.2
2003-04-12,7,현대 유니콘스,3,프랭클린,0.333
2003-04-12,7,현대 유니콘스,4,심정수,0.25
