date,game_no,team,order,name,avg
2025-03-22,1,롯데 자이언츠,1,황성빈,0.0
2025-03-22,1,롯데 자이언츠,2,고승민,0.0
2025-03-22,1,롯데 자이언츠,3,나승엽,0.0
2025-03-22,1,롯데 자이언츠,4,레이예스,0.0
2025-03-22,1,롯데 자이언츠,5,윤동희,0.0
2025-03-22,1,롯데 자이언츠,6,전준우,0.0
2025-03-22,1,롯데 자이언츠,7,손호영,0.0
2025-03-22,1,롯데 자이언츠,8,유강남,0.0
2025-03-22,1,롯데 자이언츠,9,박승욱,0.0
2025-03-22,1,LG 트윈스,1,홍창기,0.0
2025-03-22,1,LG 트윈스,2,김현수,0.0
2025-03-22,1,LG 트윈스,3,오스틴,0.0
2025-03-22,1,LG 트윈스,4,문보경,0.0
2025-03-22,1,LG 트윈스,5,오지환,0.0
2025-03-22,1,LG 트윈스,6,송찬의,0.0
2025-03-22,1,LG 트윈스,7,박동원,0.0
2025-03-22,1,LG 트윈스,8,박해민,0.0
2025-03-22,1,LG 트윈스,9,구본혁,0.0
2025-03-22,2,두산 베어스,1,김민석,0.0
2025-03-22,2,두산 베어스,2,김재환,0.0
2025-03-22,2,두산 베어스,3,양의지,0.0
2025-03-22,2,두산 베어스,4,케이브,0.0
2025-03-22,2,두산 베어스,5,강승호,0.0
2025-03-22,2,두산 베어스,6,양석환,0.0
2025-03-22,2,두산 베어스,7,오명진,0.0
2025-03-22,2,두산 베어스,8,박준영,0.0
2025-03-22,2,두산 베어스,9,정수빈,0.0
2025-03-22,2,SSG 랜더스,1,최지훈,0.0
2025-03-22,2,SSG 랜더스,2,정준재,0.0
2025-03-22,2,SSG 랜더스,3,에레디아,0.0
2025-03-22,2,SSG 랜더스,4,한유섬,0.0
2025-03-22,2,SSG 랜더스,5,이지영,0.0
2025-03-22,2,SSG 랜더스,6,박성한,0.0
2025-03-22,2,SSG 랜더스,7,하재훈,0.0
2025-03-22,2,SSG 랜더스,8,고명준,0.0
2025-03-22,2,SSG 랜더스,9,박지환,0.0
2025-03-22,3,키움 히어로즈,1,송성문,0.0
2025-03-22,3,키움 히어로즈,2,푸이그,0.0
2025-03-22,3,키움 히어로즈,3,이주형,0.0
2025-03-22,3,키움 히어로즈,4,카디네스,0.0
2025-03-22,3,키움 히어로즈,5,최주환,0.0
2025-03-22,3,키움 히어로즈,6,김태진,0.0
2025-03-22,3,키움 히어로즈,7,여동욱,0.0
2025-03-22,3,키움 히어로즈,8,박주홍,0.0
2025-03-22,3,키움 히어로즈,9,김재현,0.0
2025-03-22,3,삼성 라이온즈,1,김지찬,0.0
2025-03-22,3,삼성 라이온즈,2,이재현,0.0
2025-03-22,3,삼성 라이온즈,3,구자욱,0.0
